C:\Users\kohlm\Desktop\arbeit\qPCR\130320 Standards BSP RIDA BSP.mxp
Segment	Ramp/Plateau	Ramp/Plateau #	Well	Dye	Cycle #	Fluorescence	Temperature
 2	P	 2	51	Campy	 38	     4443	59.7
 2	P	 2	51	Campy	 39	     4437	59.7
 2	P	 2	51	Campy	 40	     4445	59.7
 2	P	 2	51	Campy	 41	     4435	59.7
 2	P	 2	51	Campy	 42	     4429	59.7
 2	P	 2	51	Campy	 43	     4453	59.7
 2	P	 2	51	Campy	 44	     4449	59.7
 2	P	 2	51	Campy	 45	     4475	59.7
 2	P	 2	51	Yersi	  1	     5265	59.5
 2	P	 2	51	Yersi	  2	     5278	59.6
 2	P	 2	51	Yersi	  3	     5291	59.5
 2	P	 2	51	Yersi	  4	     5270	59.6
 2	P	 2	51	Yersi	  5	     5223	59.7
 2	P	 2	51	Yersi	  6	     5239	59.6
 2	P	 2	51	Yersi	  7	     5256	59.7
 2	P	 2	51	Yersi	  8	     5253	59.6
 2	P	 2	51	Yersi	  9	     5213	59.7
 2	P	 2	51	Yersi	 10	     5179	59.6
 2	P	 2	51	Yersi	 11	     5208	59.6
 2	P	 2	51	Yersi	 12	     5200	59.7
 2	P	 2	51	Yersi	 13	     5223	59.7
 2	P	 2	51	Yersi	 14	     5175	59.7
 2	P	 2	51	Yersi	 15	     5182	59.7
 2	P	 2	51	Yersi	 16	     5168	59.7
 2	P	 2	51	Yersi	 17	     5202	59.7
 2	P	 2	51	Yersi	 18	     5173	59.7
 2	P	 2	51	Yersi	 19	     5137	59.7
 2	P	 2	51	Yersi	 20	     5134	59.7
 2	P	 2	51	Yersi	 21	     5137	59.7
 2	P	 2	51	Yersi	 22	     5186	59.7
 2	P	 2	51	Yersi	 23	     5314	59.7
 2	P	 2	51	Yersi	 24	     5283	59.7
 2	P	 2	51	Yersi	 25	     5284	59.7
 2	P	 2	51	Yersi	 26	     5236	59.7
 2	P	 2	51	Yersi	 27	     5250	59.7
 2	P	 2	51	Yersi	 28	     5246	59.7
 2	P	 2	51	Yersi	 29	     5224	59.6
 2	P	 2	51	Yersi	 30	     5164	59.7
 2	P	 2	51	Yersi	 31	     5151	59.7
 2	P	 2	51	Yersi	 32	     5164	59.7
 2	P	 2	51	Yersi	 33	     5145	59.7
 2	P	 2	51	Yersi	 34	     5097	59.7
 2	P	 2	51	Yersi	 35	     5101	59.7
 2	P	 2	51	Yersi	 36	     5051	59.7
 2	P	 2	51	Yersi	 37	     5067	59.7
 2	P	 2	51	Yersi	 38	     5059	59.7
 2	P	 2	51	Yersi	 39	     5030	59.7
 2	P	 2	51	Yersi	 40	     5031	59.7
 2	P	 2	51	Yersi	 41	     5023	59.7
 2	P	 2	51	Yersi	 42	     5061	59.7
 2	P	 2	51	Yersi	 43	     5099	59.7
 2	P	 2	51	Yersi	 44	     5080	59.7
 2	P	 2	51	Yersi	 45	     5060	59.7
 2	P	 2	51	ICD	  1	    10999	59.6
 2	P	 2	51	ICD	  2	    10694	59.6
 2	P	 2	51	ICD	  3	    10624	59.6
 2	P	 2	51	ICD	  4	    10600	59.6
 2	P	 2	51	ICD	  5	    10416	59.6
 2	P	 2	51	ICD	  6	    10441	59.6
 2	P	 2	51	ICD	  7	    10423	59.6
 2	P	 2	51	ICD	  8	    10282	59.7
 2	P	 2	51	ICD	  9	    10269	59.7
 2	P	 2	51	ICD	 10	    10231	59.6
 2	P	 2	51	ICD	 11	    10263	59.7
 2	P	 2	51	ICD	 12	    10152	59.7
 2	P	 2	51	ICD	 13	    10194	59.7
 2	P	 2	51	ICD	 14	    10083	59.7
 2	P	 2	51	ICD	 15	    10169	59.7
 2	P	 2	51	ICD	 16	    10167	59.7
 2	P	 2	51	ICD	 17	    10158	59.7
 2	P	 2	51	ICD	 18	    10085	59.7
 2	P	 2	51	ICD	 19	    10147	59.7
 2	P	 2	51	ICD	 20	    10068	59.7
 2	P	 2	51	ICD	 21	    10223	59.7
 2	P	 2	51	ICD	 22	    10340	59.7
 2	P	 2	51	ICD	 23	    10682	59.7
 2	P	 2	51	ICD	 24	    10970	59.7
 2	P	 2	51	ICD	 25	    11490	59.7
 2	P	 2	51	ICD	 26	    12585	59.7
 2	P	 2	51	ICD	 27	    14217	59.7
 2	P	 2	51	ICD	 28	    16758	59.7
 2	P	 2	51	ICD	 29	    19740	59.6
 2	P	 2	51	ICD	 30	    22688	59.7
 2	P	 2	51	ICD	 31	    25042	59.7
 2	P	 2	51	ICD	 32	    26562	59.7
 2	P	 2	51	ICD	 33	    27442	59.7
 2	P	 2	51	ICD	 34	    27888	59.7
 2	P	 2	51	ICD	 35	    28054	59.7
 2	P	 2	51	ICD	 36	    28106	59.7
 2	P	 2	51	ICD	 37	    27981	59.7
 2	P	 2	51	ICD	 38	    27895	59.7
 2	P	 2	51	ICD	 39	    28030	59.7
 2	P	 2	51	ICD	 40	    27916	59.7
 2	P	 2	51	ICD	 41	    28040	59.7
 2	P	 2	51	ICD	 42	    28214	59.7
 2	P	 2	51	ICD	 43	    28310	59.7
 2	P	 2	51	ICD	 44	    28154	59.7
 2	P	 2	51	ICD	 45	    28262	59.7
 2	P	 2	51	Salmo	  1	    10314	59.5
 2	P	 2	51	Salmo	  2	    10368	59.6
 2	P	 2	51	Salmo	  3	    10389	59.6
 2	P	 2	51	Salmo	  4	    10493	59.7
 2	P	 2	51	Salmo	  5	    10471	59.6
 2	P	 2	51	Salmo	  6	    10466	59.6
 2	P	 2	51	Salmo	  7	    10384	59.7
 2	P	 2	51	Salmo	  8	    10469	59.7
 2	P	 2	51	Salmo	  9	    10524	59.7
 2	P	 2	51	Salmo	 10	    10488	59.6
 2	P	 2	51	Salmo	 11	    10439	59.6
 2	P	 2	51	Salmo	 12	    10421	59.7
 2	P	 2	51	Salmo	 13	    10552	59.6
 2	P	 2	51	Salmo	 14	    10405	59.7
 2	P	 2	51	Salmo	 15	    10458	59.7
 2	P	 2	51	Salmo	 16	    10512	59.7
 2	P	 2	51	Salmo	 17	    10518	59.7
 2	P	 2	51	Salmo	 18	    10477	59.7
 2	P	 2	51	Salmo	 19	    10430	59.7
 2	P	 2	51	Salmo	 20	    10349	59.7
 2	P	 2	51	Salmo	 21	    10385	59.7
 2	P	 2	51	Salmo	 22	    10435	59.7
 2	P	 2	51	Salmo	 23	    10790	59.7
 2	P	 2	51	Salmo	 24	    10838	59.7
 2	P	 2	51	Salmo	 25	    10916	59.7
 2	P	 2	51	Salmo	 26	    10890	59.7
 2	P	 2	51	Salmo	 27	    11072	59.7
 2	P	 2	51	Salmo	 28	    11432	59.7
 2	P	 2	51	Salmo	 29	    12087	59.7
 2	P	 2	51	Salmo	 30	    13128	59.7
 2	P	 2	51	Salmo	 31	    14825	59.7
 2	P	 2	51	Salmo	 32	    17148	59.7
 2	P	 2	51	Salmo	 33	    19930	59.7
 2	P	 2	51	Salmo	 34	    23191	59.7
 2	P	 2	51	Salmo	 35	    26561	59.7
 2	P	 2	51	Salmo	 36	    29776	59.7
 2	P	 2	51	Salmo	 37	    32918	59.7
 2	P	 2	51	Salmo	 38	    36198	59.7
 2	P	 2	51	Salmo	 39	    39043	59.7
 2	P	 2	51	Salmo	 40	    41596	59.7
 2	P	 2	51	Salmo	 41	    43820	59.7
 2	P	 2	51	Salmo	 42	    45502	59.7
 2	P	 2	51	Salmo	 43	    46741	59.7
 2	P	 2	51	Salmo	 44	    47648	59.7
 2	P	 2	51	Salmo	 45	    48270	59.7
 2	P	 2	52	Campy	  1	     4996	59.5
 2	P	 2	52	Campy	  2	     4813	59.6
 2	P	 2	52	Campy	  3	     4746	59.6
 2	P	 2	52	Campy	  4	     4720	59.6
 2	P	 2	52	Campy	  5	     4696	59.6
 2	P	 2	52	Campy	  6	     4689	59.6
 2	P	 2	52	Campy	  7	     4684	59.7
 2	P	 2	52	Campy	  8	     4660	59.7
 2	P	 2	52	Campy	  9	     4668	59.7
 2	P	 2	52	Campy	 10	     4641	59.7
 2	P	 2	52	Campy	 11	     4633	59.7
 2	P	 2	52	Campy	 12	     4609	59.7
 2	P	 2	52	Campy	 13	     4599	59.7
 2	P	 2	52	Campy	 14	     4615	59.7
 2	P	 2	52	Campy	 15	     4582	59.7
 2	P	 2	52	Campy	 16	     4546	59.7
 2	P	 2	52	Campy	 17	     4525	59.7
 2	P	 2	52	Campy	 18	     4516	59.7
 2	P	 2	52	Campy	 19	     4499	59.7
 2	P	 2	52	Campy	 20	     4478	59.7
 2	P	 2	52	Campy	 21	     4541	59.7
 2	P	 2	52	Campy	 22	     4586	59.7
 2	P	 2	52	Campy	 23	     4549	59.7
 2	P	 2	52	Campy	 24	     4562	59.7
 2	P	 2	52	Campy	 25	     4538	59.7
 2	P	 2	52	Campy	 26	     4531	59.7
 2	P	 2	52	Campy	 27	     4677	59.7
 2	P	 2	52	Campy	 28	     4762	59.7
 2	P	 2	52	Campy	 29	     4782	59.7
 2	P	 2	52	Campy	 30	     4782	59.7
 2	P	 2	52	Campy	 31	     4780	59.7
 2	P	 2	52	Campy	 32	     4782	59.7
 2	P	 2	52	Campy	 33	     4769	59.7
 2	P	 2	52	Campy	 34	     4805	59.7
 2	P	 2	52	Campy	 35	     4787	59.7
 2	P	 2	52	Campy	 36	     4779	59.7
 2	P	 2	52	Campy	 37	     4770	59.7
 2	P	 2	52	Campy	 38	     4762	59.7
 2	P	 2	52	Campy	 39	     4783	59.7
 2	P	 2	52	Campy	 40	     4761	59.7
 2	P	 2	52	Campy	 41	     4746	59.7
 2	P	 2	52	Campy	 42	     4751	59.7
 2	P	 2	52	Campy	 43	     4771	59.7
 2	P	 2	52	Campy	 44	     4779	59.7
 2	P	 2	52	Campy	 45	     4777	59.7
 2	P	 2	52	Yersi	  1	     5544	59.5
 2	P	 2	52	Yersi	  2	     5416	59.6
 2	P	 2	52	Yersi	  3	     5340	59.5
 2	P	 2	52	Yersi	  4	     5306	59.6
 2	P	 2	52	Yersi	  5	     5306	59.7
 2	P	 2	52	Yersi	  6	     5285	59.6
 2	P	 2	52	Yersi	  7	     5307	59.7
 2	P	 2	52	Yersi	  8	     5286	59.6
 2	P	 2	52	Yersi	  9	     5285	59.7
 2	P	 2	52	Yersi	 10	     5271	59.6
 2	P	 2	52	Yersi	 11	     5247	59.6
 2	P	 2	52	Yersi	 12	     5236	59.7
 2	P	 2	52	Yersi	 13	     5264	59.7
 2	P	 2	52	Yersi	 14	     5242	59.7
 2	P	 2	52	Yersi	 15	     5225	59.7
 2	P	 2	52	Yersi	 16	     5181	59.7
 2	P	 2	52	Yersi	 17	     5195	59.7
 2	P	 2	52	Yersi	 18	     5177	59.7
 2	P	 2	52	Yersi	 19	     5164	59.7
 2	P	 2	52	Yersi	 20	     5139	59.7
 2	P	 2	52	Yersi	 21	     5216	59.7
 2	P	 2	52	Yersi	 22	     5246	59.7
 2	P	 2	52	Yersi	 23	     5246	59.7
 2	P	 2	52	Yersi	 24	     5244	59.7
 2	P	 2	52	Yersi	 25	     5227	59.7
 2	P	 2	52	Yersi	 26	     5174	59.7
 2	P	 2	52	Yersi	 27	     5364	59.7
 2	P	 2	52	Yersi	 28	     5517	59.7
 2	P	 2	52	Yersi	 29	     5508	59.6
 2	P	 2	52	Yersi	 30	     5487	59.7
 2	P	 2	52	Yersi	 31	     5496	59.7
 2	P	 2	52	Yersi	 32	     5528	59.7
 2	P	 2	52	Yersi	 33	     5520	59.7
 2	P	 2	52	Yersi	 34	     5490	59.7
 2	P	 2	52	Yersi	 35	     5490	59.7
 2	P	 2	52	Yersi	 36	     5496	59.7
 2	P	 2	52	Yersi	 37	     5541	59.7
 2	P	 2	52	Yersi	 38	     5519	59.7
 2	P	 2	52	Yersi	 39	     5528	59.7
 2	P	 2	52	Yersi	 40	     5505	59.7
 2	P	 2	52	Yersi	 41	     5503	59.7
 2	P	 2	52	Yersi	 42	     5539	59.7
 2	P	 2	52	Yersi	 43	     5525	59.7
 2	P	 2	52	Yersi	 44	     5546	59.7
 2	P	 2	52	Yersi	 45	     5540	59.7
 2	P	 2	52	ICD	  1	    11492	59.6
 2	P	 2	52	ICD	  2	    11203	59.6
 2	P	 2	52	ICD	  3	    11018	59.6
 2	P	 2	52	ICD	  4	    10980	59.6
 2	P	 2	52	ICD	  5	    10915	59.6
 2	P	 2	52	ICD	  6	    10924	59.6
 2	P	 2	52	ICD	  7	    10847	59.6
 2	P	 2	52	ICD	  8	    10795	59.7
 2	P	 2	52	ICD	  9	    10691	59.7
 2	P	 2	52	ICD	 10	    10657	59.6
 2	P	 2	52	ICD	 11	    10643	59.7
 2	P	 2	52	ICD	 12	    10610	59.7
 2	P	 2	52	ICD	 13	    10569	59.7
 2	P	 2	52	ICD	 14	    10617	59.7
 2	P	 2	52	ICD	 15	    10502	59.7
 2	P	 2	52	ICD	 16	    10546	59.7
 2	P	 2	52	ICD	 17	    10511	59.7
 2	P	 2	52	ICD	 18	    10403	59.7
 2	P	 2	52	ICD	 19	    10427	59.7
 2	P	 2	52	ICD	 20	    10404	59.7
 2	P	 2	52	ICD	 21	    10572	59.7
 2	P	 2	52	ICD	 22	    10776	59.7
 2	P	 2	52	ICD	 23	    10824	59.7
 2	P	 2	52	ICD	 24	    11160	59.7
 2	P	 2	52	ICD	 25	    11717	59.7
 2	P	 2	52	ICD	 26	    12809	59.7
 2	P	 2	52	ICD	 27	    14966	59.7
 2	P	 2	52	ICD	 28	    18270	59.7
 2	P	 2	52	ICD	 29	    21345	59.6
 2	P	 2	52	ICD	 30	    24639	59.7
 2	P	 2	52	ICD	 31	    27256	59.7
 2	P	 2	52	ICD	 32	    29035	59.7
 2	P	 2	52	ICD	 33	    29998	59.7
 2	P	 2	52	ICD	 34	    30643	59.7
 2	P	 2	52	ICD	 35	    31176	59.7
 2	P	 2	52	ICD	 36	    31404	59.7
 2	P	 2	52	ICD	 37	    31326	59.7
 2	P	 2	52	ICD	 38	    31332	59.7
 2	P	 2	52	ICD	 39	    31375	59.7
 2	P	 2	52	ICD	 40	    31424	59.7
 2	P	 2	52	ICD	 41	    31570	59.7
 2	P	 2	52	ICD	 42	    31563	59.7
 2	P	 2	52	ICD	 43	    31544	59.7
 2	P	 2	52	ICD	 44	    31536	59.7
 2	P	 2	52	ICD	 45	    31591	59.7
 2	P	 2	52	Salmo	  1	    11028	59.5
 2	P	 2	52	Salmo	  2	    10777	59.6
 2	P	 2	52	Salmo	  3	    10586	59.6
 2	P	 2	52	Salmo	  4	    10517	59.7
 2	P	 2	52	Salmo	  5	    10524	59.6
 2	P	 2	52	Salmo	  6	    10535	59.6
 2	P	 2	52	Salmo	  7	    10462	59.7
 2	P	 2	52	Salmo	  8	    10545	59.7
 2	P	 2	52	Salmo	  9	    10486	59.7
 2	P	 2	52	Salmo	 10	    10566	59.6
 2	P	 2	52	Salmo	 11	    10575	59.6
 2	P	 2	52	Salmo	 12	    10496	59.7
 2	P	 2	52	Salmo	 13	    10447	59.6
 2	P	 2	52	Salmo	 14	    10542	59.7
 2	P	 2	52	Salmo	 15	    10447	59.7
 2	P	 2	52	Salmo	 16	    10405	59.7
 2	P	 2	52	Salmo	 17	    10481	59.7
 2	P	 2	52	Salmo	 18	    10370	59.7
 2	P	 2	52	Salmo	 19	    10358	59.7
 2	P	 2	52	Salmo	 20	    10317	59.7
 2	P	 2	52	Salmo	 21	    10577	59.7
 2	P	 2	52	Salmo	 22	    10771	59.7
 2	P	 2	52	Salmo	 23	    10804	59.7
 2	P	 2	52	Salmo	 24	    11055	59.7
 2	P	 2	52	Salmo	 25	    11524	59.7
 2	P	 2	52	Salmo	 26	    12326	59.7
 2	P	 2	52	Salmo	 27	    13920	59.7
 2	P	 2	52	Salmo	 28	    16608	59.7
 2	P	 2	52	Salmo	 29	    19047	59.7
 2	P	 2	52	Salmo	 30	    22530	59.7
 2	P	 2	52	Salmo	 31	    26006	59.7
 2	P	 2	52	Salmo	 32	    29632	59.7
 2	P	 2	52	Salmo	 33	    33386	59.7
 2	P	 2	52	Salmo	 34	    36977	59.7
 2	P	 2	52	Salmo	 35	    40576	59.7
 2	P	 2	52	Salmo	 36	    43522	59.7
 2	P	 2	52	Salmo	 37	    45719	59.7
 2	P	 2	52	Salmo	 38	    47554	59.7
 2	P	 2	52	Salmo	 39	    48763	59.7
 2	P	 2	52	Salmo	 40	    49827	59.7
 2	P	 2	52	Salmo	 41	    50331	59.7
 2	P	 2	52	Salmo	 42	    50944	59.7
 2	P	 2	52	Salmo	 43	    51144	59.7
 2	P	 2	52	Salmo	 44	    51622	59.7
 2	P	 2	52	Salmo	 45	    51734	59.7
 2	P	 2	53	Campy	  1	     5159	59.5
 2	P	 2	53	Campy	  2	     5017	59.6
 2	P	 2	53	Campy	  3	     4977	59.6
 2	P	 2	53	Campy	  4	     4957	59.6
 2	P	 2	53	Campy	  5	     4952	59.6
 2	P	 2	53	Campy	  6	     4955	59.6
 2	P	 2	53	Campy	  7	     4972	59.7
 2	P	 2	53	Campy	  8	     4965	59.7
 2	P	 2	53	Campy	  9	     4964	59.7
 2	P	 2	53	Campy	 10	     4968	59.7
 2	P	 2	53	Campy	 11	     4964	59.7
 2	P	 2	53	Campy	 12	     4956	59.7
 2	P	 2	53	Campy	 13	     4981	59.7
 2	P	 2	53	Campy	 14	     4986	59.7
 2	P	 2	53	Campy	 15	     4980	59.7
 2	P	 2	53	Campy	 16	     4963	59.7
 2	P	 2	53	Campy	 17	     4987	59.7
 2	P	 2	53	Campy	 18	     4974	59.7
 2	P	 2	53	Campy	 19	     4962	59.7
 2	P	 2	53	Campy	 20	     4964	59.7
 2	P	 2	53	Campy	 21	     4954	59.7
 2	P	 2	53	Campy	 22	     4981	59.7
 2	P	 2	53	Campy	 23	     4950	59.7
 2	P	 2	53	Campy	 24	     4974	59.7
 2	P	 2	53	Campy	 25	     4968	59.7
 2	P	 2	53	Campy	 26	     4960	59.7
 2	P	 2	53	Campy	 27	     4960	59.7
 2	P	 2	53	Campy	 28	     4940	59.7
 2	P	 2	53	Campy	 29	     4973	59.7
 2	P	 2	53	Campy	 30	     4973	59.7
 2	P	 2	53	Campy	 31	     4963	59.7
 2	P	 2	53	Campy	 32	     4960	59.7
 2	P	 2	53	Campy	 33	     4955	59.7
 2	P	 2	53	Campy	 34	     4991	59.7
 2	P	 2	53	Campy	 35	     4967	59.7
 2	P	 2	53	Campy	 36	     4970	59.7
 2	P	 2	53	Campy	 37	     4981	59.7
 2	P	 2	53	Campy	 38	     4948	59.7
 2	P	 2	53	Campy	 39	     4956	59.7
 2	P	 2	53	Campy	 40	     4959	59.7
 2	P	 2	53	Campy	 41	     4969	59.7
 2	P	 2	53	Campy	 42	     4967	59.7
 2	P	 2	53	Campy	 43	     4956	59.7
 2	P	 2	53	Campy	 44	     4968	59.7
 2	P	 2	53	Campy	 45	     4981	59.7
 2	P	 2	53	Yersi	  1	     5671	59.5
 2	P	 2	53	Yersi	  2	     5605	59.6
 2	P	 2	53	Yersi	  3	     5577	59.5
 2	P	 2	53	Yersi	  4	     5533	59.6
 2	P	 2	53	Yersi	  5	     5520	59.7
 2	P	 2	53	Yersi	  6	     5555	59.6
 2	P	 2	53	Yersi	  7	     5566	59.7
 2	P	 2	53	Yersi	  8	     5577	59.6
 2	P	 2	53	Yersi	  9	     5579	59.7
 2	P	 2	53	Yersi	 10	     5582	59.6
 2	P	 2	53	Yersi	 11	     5570	59.6
 2	P	 2	53	Yersi	 12	     5604	59.7
 2	P	 2	53	Yersi	 13	     5626	59.7
 2	P	 2	53	Yersi	 14	     5626	59.7
 2	P	 2	53	Yersi	 15	     5621	59.7
 2	P	 2	53	Yersi	 16	     5605	59.7
 2	P	 2	53	Yersi	 17	     5641	59.7
 2	P	 2	53	Yersi	 18	     5655	59.7
 2	P	 2	53	Yersi	 19	     5634	59.7
 2	P	 2	53	Yersi	 20	     5620	59.7
 2	P	 2	53	Yersi	 21	     5649	59.7
 2	P	 2	53	Yersi	 22	     5647	59.7
 2	P	 2	53	Yersi	 23	     5641	59.7
 2	P	 2	53	Yersi	 24	     5647	59.7
 2	P	 2	53	Yersi	 25	     5638	59.7
 2	P	 2	53	Yersi	 26	     5635	59.7
 2	P	 2	53	Yersi	 27	     5680	59.7
 2	P	 2	53	Yersi	 28	     5680	59.7
 2	P	 2	53	Yersi	 29	     5679	59.6
 2	P	 2	53	Yersi	 30	     5669	59.7
 2	P	 2	53	Yersi	 31	     5685	59.7
 2	P	 2	53	Yersi	 32	     5714	59.7
 2	P	 2	53	Yersi	 33	     5709	59.7
 2	P	 2	53	Yersi	 34	     5690	59.7
 2	P	 2	53	Yersi	 35	     5689	59.7
 2	P	 2	53	Yersi	 36	     5702	59.7
 2	P	 2	53	Yersi	 37	     5724	59.7
 2	P	 2	53	Yersi	 38	     5706	59.7
 2	P	 2	53	Yersi	 39	     5692	59.7
 2	P	 2	53	Yersi	 40	     5703	59.7
 2	P	 2	53	Yersi	 41	     5698	59.7
 2	P	 2	53	Yersi	 42	     5744	59.7
 2	P	 2	53	Yersi	 43	     5740	59.7
 2	P	 2	53	Yersi	 44	     5719	59.7
 2	P	 2	53	Yersi	 45	     5720	59.7
 2	P	 2	53	ICD	  1	    11846	59.6
 2	P	 2	53	ICD	  2	    11658	59.6
 2	P	 2	53	ICD	  3	    11453	59.6
 2	P	 2	53	ICD	  4	    11520	59.6
 2	P	 2	53	ICD	  5	    11433	59.6
 2	P	 2	53	ICD	  6	    11520	59.6
 2	P	 2	53	ICD	  7	    11407	59.6
 2	P	 2	53	ICD	  8	    11393	59.7
 2	P	 2	53	ICD	  9	    11415	59.7
 2	P	 2	53	ICD	 10	    11431	59.6
 2	P	 2	53	ICD	 11	    11479	59.7
 2	P	 2	53	ICD	 12	    11496	59.7
 2	P	 2	53	ICD	 13	    11453	59.7
 2	P	 2	53	ICD	 14	    11537	59.7
 2	P	 2	53	ICD	 15	    11495	59.7
 2	P	 2	53	ICD	 16	    11574	59.7
 2	P	 2	53	ICD	 17	    11520	59.7
 2	P	 2	53	ICD	 18	    11524	59.7
 2	P	 2	53	ICD	 19	    11531	59.7
 2	P	 2	53	ICD	 20	    11589	59.7
 2	P	 2	53	ICD	 21	    11665	59.7
 2	P	 2	53	ICD	 22	    11785	59.7
 2	P	 2	53	ICD	 23	    11929	59.7
 2	P	 2	53	ICD	 24	    12325	59.7
 2	P	 2	53	ICD	 25	    12994	59.7
 2	P	 2	53	ICD	 26	    14437	59.7
 2	P	 2	53	ICD	 27	    16461	59.7
 2	P	 2	53	ICD	 28	    19174	59.7
 2	P	 2	53	ICD	 29	    22588	59.6
 2	P	 2	53	ICD	 30	    25811	59.7
 2	P	 2	53	ICD	 31	    28420	59.7
 2	P	 2	53	ICD	 32	    30176	59.7
 2	P	 2	53	ICD	 33	    31281	59.7
 2	P	 2	53	ICD	 34	    31735	59.7
 2	P	 2	53	ICD	 35	    32245	59.7
 2	P	 2	53	ICD	 36	    32639	59.7
 2	P	 2	53	ICD	 37	    32676	59.7
 2	P	 2	53	ICD	 38	    32479	59.7
 2	P	 2	53	ICD	 39	    32657	59.7
 2	P	 2	53	ICD	 40	    32671	59.7
 2	P	 2	53	ICD	 41	    32681	59.7
 2	P	 2	53	ICD	 42	    32704	59.7
 2	P	 2	53	ICD	 43	    32647	59.7
 2	P	 2	53	ICD	 44	    32601	59.7
 2	P	 2	53	ICD	 45	    32576	59.7
 2	P	 2	53	Salmo	  1	    11188	59.5
 2	P	 2	53	Salmo	  2	    10969	59.6
 2	P	 2	53	Salmo	  3	    10966	59.6
 2	P	 2	53	Salmo	  4	    10996	59.7
 2	P	 2	53	Salmo	  5	    11012	59.6
 2	P	 2	53	Salmo	  6	    11115	59.6
 2	P	 2	53	Salmo	  7	    11040	59.7
 2	P	 2	53	Salmo	  8	    11140	59.7
 2	P	 2	53	Salmo	  9	    11136	59.7
 2	P	 2	53	Salmo	 10	    11200	59.6
 2	P	 2	53	Salmo	 11	    11227	59.6
 2	P	 2	53	Salmo	 12	    11266	59.7
 2	P	 2	53	Salmo	 13	    11180	59.6
 2	P	 2	53	Salmo	 14	    11255	59.7
 2	P	 2	53	Salmo	 15	    11321	59.7
 2	P	 2	53	Salmo	 16	    11364	59.7
 2	P	 2	53	Salmo	 17	    11434	59.7
 2	P	 2	53	Salmo	 18	    11440	59.7
 2	P	 2	53	Salmo	 19	    11651	59.7
 2	P	 2	53	Salmo	 20	    11960	59.7
 2	P	 2	53	Salmo	 21	    12568	59.7
 2	P	 2	53	Salmo	 22	    13381	59.7
 2	P	 2	53	Salmo	 23	    14936	59.7
 2	P	 2	53	Salmo	 24	    17171	59.7
 2	P	 2	53	Salmo	 25	    20060	59.7
 2	P	 2	53	Salmo	 26	    23526	59.7
 2	P	 2	53	Salmo	 27	    27172	59.7
 2	P	 2	53	Salmo	 28	    31173	59.7
 2	P	 2	53	Salmo	 29	    35098	59.7
 2	P	 2	53	Salmo	 30	    39126	59.7
 2	P	 2	53	Salmo	 31	    42568	59.7
 2	P	 2	53	Salmo	 32	    45013	59.7
 2	P	 2	53	Salmo	 33	    47056	59.7
 2	P	 2	53	Salmo	 34	    48665	59.7
 2	P	 2	53	Salmo	 35	    49769	59.7
 2	P	 2	53	Salmo	 36	    50258	59.7
 2	P	 2	53	Salmo	 37	    50783	59.7
 2	P	 2	53	Salmo	 38	    51304	59.7
 2	P	 2	53	Salmo	 39	    51559	59.7
 2	P	 2	53	Salmo	 40	    51980	59.7
 2	P	 2	53	Salmo	 41	    52167	59.7
 2	P	 2	53	Salmo	 42	    52340	59.7
 2	P	 2	53	Salmo	 43	    52542	59.7
 2	P	 2	53	Salmo	 44	    52652	59.7
 2	P	 2	53	Salmo	 45	    52871	59.7
 2	P	 2	54	Campy	  1	     5199	59.5
 2	P	 2	54	Campy	  2	     5073	59.6
 2	P	 2	54	Campy	  3	     5016	59.6
 2	P	 2	54	Campy	  4	     5015	59.6
 2	P	 2	54	Campy	  5	     5001	59.6
 2	P	 2	54	Campy	  6	     4998	59.6
 2	P	 2	54	Campy	  7	     5000	59.7
 2	P	 2	54	Campy	  8	     4983	59.7
 2	P	 2	54	Campy	  9	     5006	59.7
 2	P	 2	54	Campy	 10	     4967	59.7
 2	P	 2	54	Campy	 11	     4994	59.7
 2	P	 2	54	Campy	 12	     4983	59.7
 2	P	 2	54	Campy	 13	     5018	59.7
 2	P	 2	54	Campy	 14	     5018	59.7
 2	P	 2	54	Campy	 15	     5018	59.7
 2	P	 2	54	Campy	 16	     5031	59.7
 2	P	 2	54	Campy	 17	     5027	59.7
 2	P	 2	54	Campy	 18	     5014	59.7
 2	P	 2	54	Campy	 19	     5017	59.7
 2	P	 2	54	Campy	 20	     5019	59.7
 2	P	 2	54	Campy	 21	     5012	59.7
 2	P	 2	54	Campy	 22	     5023	59.7
 2	P	 2	54	Campy	 23	     5022	59.7
 2	P	 2	54	Campy	 24	     5041	59.7
 2	P	 2	54	Campy	 25	     5022	59.7
 2	P	 2	54	Campy	 26	     5010	59.7
 2	P	 2	54	Campy	 27	     5041	59.7
 2	P	 2	54	Campy	 28	     5025	59.7
 2	P	 2	54	Campy	 29	     5042	59.7
 2	P	 2	54	Campy	 30	     5044	59.7
 2	P	 2	54	Campy	 31	     5033	59.7
 2	P	 2	54	Campy	 32	     5045	59.7
 2	P	 2	54	Campy	 33	     5042	59.7
 2	P	 2	54	Campy	 34	     5046	59.7
 2	P	 2	54	Campy	 35	     5063	59.7
 2	P	 2	54	Campy	 36	     5036	59.7
 2	P	 2	54	Campy	 37	     5049	59.7
 2	P	 2	54	Campy	 38	     5032	59.7
 2	P	 2	54	Campy	 39	     5051	59.7
 2	P	 2	54	Campy	 40	     5028	59.7
 2	P	 2	54	Campy	 41	     5027	59.7
 2	P	 2	54	Campy	 42	     5034	59.7
